2.010270751953125000e+03 -3.821912978310137987e-04 2.193972468376159668e-03 -9.283795952796936035e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.010272094726562500e+03 -2.183621982112526894e-03 2.197284949943423271e-03 -8.858288824558258057e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.010273437500000000e+03 9.001643629744648933e-04 2.197889611124992371e-03 -8.432781696319580078e-02 -9.929608270268800306e-06 0.000000000000000000e+00
2.010274902343750000e+03 2.880212618038058281e-03 2.197369700297713280e-03 -7.968591898679733276e-02 -6.367256926471645724e-05 0.000000000000000000e+00
2.010276245117187500e+03 -3.894210560247302055e-03 2.190090948715806007e-03 -7.543084025382995605e-02 -1.462772259510521078e-04 0.000000000000000000e+00
2.010277587890625000e+03 -2.677895128726959229e-03 2.192922169342637062e-03 -7.117576897144317627e-02 -2.864797450616481393e-04 0.000000000000000000e+00
2.010279052734375000e+03 -1.738542108796536922e-03 2.198518021032214165e-03 -6.653387099504470825e-02 -5.078998169025719786e-04 0.000000000000000000e+00
2.010280395507812500e+03 1.614104374311864376e-03 2.196092158555984497e-03 -6.227879971265792847e-02 -7.904989788277992429e-04 -8.080270875721051738e-05
2.010281860351562500e+03 6.074840202927589417e-04 2.195814857259392738e-03 -5.763690173625946045e-02 -1.201357165224349729e-03 -9.331576793946139148e-04
2.010283203125000000e+03 -3.215344622731208801e-03 2.195705426856875420e-03 -5.338182672858238220e-02 -1.693395042970525675e-03 -2.193368224365443986e-03
2.010284545898437500e+03 -2.546870382502675056e-03 2.197726862505078316e-03 -4.912675544619560242e-02 -2.420747372105862185e-03 -3.152872016022545409e-03
2.010286010742187500e+03 6.486778875114396214e-05 2.195320557802915573e-03 -4.448485746979713440e-02 -3.126577530096978207e-03 -3.821959403137786815e-03
2.010287353515625000e+03 2.187106292694807053e-03 2.198916161432862282e-03 -4.022978246212005615e-02 -3.697049237905845626e-03 -4.277633346557618843e-03
2.010288696289062500e+03 -1.747109228745102882e-03 2.196466783061623573e-03 -3.597471117973327637e-02 -4.195953575033804957e-03 -4.637065537483775479e-03
2.010290161132812500e+03 -5.309418309479951859e-03 2.194500761106610298e-03 -3.133281320333480835e-02 -4.658865993002959255e-03 -4.949650758900747682e-03
2.010291503906250000e+03 2.600358275230973959e-04 2.194453962147235870e-03 -2.707773819565773010e-02 -5.014791489535580689e-03 -5.179571692620732470e-03
2.010292968750000000e+03 -5.544771440327167511e-03 2.196623012423515320e-03 -2.243584021925926208e-02 -5.325356028203574732e-03 -5.380281357977079182e-03
2.010294311523437500e+03 -2.342151245102286339e-03 2.195049077272415161e-03 -1.818076707422733307e-02 -5.553733221185827400e-03 -5.525297123349703909e-03
2.010295654296875000e+03 -4.071960691362619400e-03 2.196000656113028526e-03 -1.392569392919540405e-02 -5.728926987700133991e-03 -5.637684510653939718e-03
2.010297119140625000e+03 -2.775685628876090050e-03 2.195522654801607132e-03 -9.283795952796936035e-03 -5.860182288363226764e-03 -5.726753272291551511e-03
2.010298461914062500e+03 -4.855589009821414948e-03 2.200365765020251274e-03 -5.028722807765007019e-03 -5.937315953679129892e-03 -5.779955350507348655e-03
2.010299804687500000e+03 -3.404852235689759254e-03 2.198653528466820717e-03 -7.736496627330780029e-04 -5.975888624900079979e-03 -5.807329446748221713e-03
2.010301269531250000e+03 -8.423226885497570038e-03 2.198006724938750267e-03 3.868248313665390015e-03 -5.975165418519989662e-03 -5.808496671910079456e-03
2.010302612304687500e+03 -8.063218556344509125e-03 2.194839296862483025e-03 8.123321458697319031e-03 -5.935244758478891783e-03 -5.783290084111936125e-03
2.010304077148437500e+03 -4.762357566505670547e-03 2.204263349995017052e-03 1.276521943509578705e-02 -5.847573443344641388e-03 -5.726389889253447052e-03
2.010305419921875000e+03 -4.093619063496589661e-03 2.198322908952832222e-03 1.702029258012771606e-02 -5.723650439791957457e-03 -5.645884474224871497e-03
